Player,Position,Birthdate,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Duncan Keith,D,7/16/1983,0.006,0.009,0.010,0.005,0.006,0.007,0.009,0.006,0.008,0.009,0.002,0.008,0.006,0.005,0.010
Duncan Siemens,D,9/7/1993,,,,,,,,,,,,,,,
Dustin Byfuglien,D,3/27/1985,0.006,0.005,0.006,0.006,0.009,0.007,0.006,0.002,0.008,0.007,0.005,0.006,,,
Duvie Westcott,D,10/30/1977,,,,,,,,,,,,,,,
Dylan Coghlan,D,2/19/1998,,,,,,,,,,,,,,,0.006
Dylan DeMelo,D,5/1/1993,,,,,,,,,0.001,,0.011,0.006,0.005,0.005,0.005
Dylan McIlrath,D,4/20/1992,,,,,,,,,0.003,,,,,,
Dylan Olsen,D,1/3/1991,,,,,,,0.008,0.004,,,,,,,
Dylan Reese,D,8/29/1984,,,,,,,,,,,,,,,
Dylan Samberg,D,1/24/1999,,,,,,,,,,,,,,,
Dysin Mayo,D,8/17/1996,,,,,,,,,,,,,,,0.002
Ed Jovanovski,D,6/26/1976,0.003,0.004,0.007,0.004,0.005,,0.003,,,,,,,,
Egor Yakovlev,D,9/17/1991,,,,,,,,,,,,,,,
Egor Zamula,D,3/30/2000,,,,,,,,,,,,,,,
Eric Brewer,D,4/17/1979,0.003,,0.002,0.002,0.005,0.006,0.006,0.005,,,,,,,
Eric Gelinas,D,5/8/1991,,,,,,,0.008,0.005,0.004,,,,,,
Eric Gryba,D,4/14/1988,,,,,,0.004,0.003,0.007,0.003,0.005,,,,,
Erik Brannstrom,D,9/2/1999,,,,,,,,,,,,,0.007,,0.005
Erik Burgdoerfer,D,12/11/1988,,,,,,,,,,,,,,,
Erik Cernak,D,5/28/1997,,,,,,,,,,,,0.007,0.003,0.014,0.008
Erik Gudbranson,D,1/7/1992,,,,,0.005,0.002,0.004,0.001,0.004,,0.003,0.003,0.002,0.001,0.004
Erik Gustafsson,D,12/15/1988,,,,,,,0.002,,0.011,,0.007,0.009,0.007,,0.009
Erik Johnson,D,3/21/1988,0.006,,0.006,0.005,0.006,0.004,0.005,0.002,0.005,0.003,0.007,0.004,0.006,,0.006
Erik Karlsson,D,5/31/1990,,,0.007,0.007,0.012,,0.010,0.007,0.011,0.008,0.014,0.010,0.011,0.005,0.007
Erik Reitz,D,7/29/1982,,0.000,,,,,,,,,,,,,
Esa Lindell,D,5/23/1994,,,,,,,,,,0.005,0.003,0.005,0.004,0.006,0.008
Ethan Bear,D,6/26/1997,,,,,,,,,,,,,0.005,0.004,0.006
Ethan Prow,D,11/17/1992,,,,,,,,,,,,,,,
Evan Bouchard,D,10/20/1999,,,,,,,,,,,,,,,0.008
Evan McEneny,D,5/22/1994,,,,,,,,,,,,,,,
Evan Oberg,D,2/16/1988,,,,,,,,,,,,,,,
Evgeny Medvedev,D,8/27/1982,,,,,,,,,0.004,,,,,,
Fedor Tyutin,D,7/19/1983,0.001,0.006,0.002,0.003,0.003,0.010,0.003,0.003,0.002,0.001,,,,,
Filip Hronek,D,11/2/1997,,,,,,,,,,,,0.006,0.006,0.004,0.010
