Player,Position,Birthdate,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Brendan Perlini,F,4/27/1996,,,,,,,,,,0.007,0.008,0.004,-0.025,,
Brendan Shanahan,F,1/23/1969,0.007,0.003,,,,,,,,,,,,,
Brendan Shinnimin,F,1/7/1991,,,,,,,,,,,,,,,
Brendan Smith,D,2/8/1989,,,,,,-0.007,,,0.014,0.011,,,,,
Brendan Witt,D,2/20/1975,,,,,,,,,,,,,,,
Brenden Dillon,D,11/13/1990,,,,,,,,,,,,,,,
Brenden Morrow,F,1/16/1979,-0.003,-0.009,-0.001,-0.011,0.010,-0.002,0.044,,,,,,,,
Brennan Menell,D,5/24/1997,,,,,,,,,,,,,,,
Brent Burns,D,3/9/1985,0.013,-0.001,-0.003,0.015,0.001,0.010,-0.017,0.003,0.000,0.009,0.005,0.012,0.010,0.006,0.012
Brent Regner,D,5/17/1989,,,,,,,,,,,,,,,
