Player,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Brad Winchester,0.115,0.074,0.158,0.103,0.145,,,,,,,,,,
Braden Schneider,,,,,,,,,,,,,,,0.014
Brady Austin,,,,,,,,,,,,,,,
Brady Keeper,,,,,,,,,,,,,,,
Brady Murray,,,,,,,,,,,,,,,
Brady Skjei,,,,,,,,,,0.030,0.023,0.029,0.036,0.028,0.029
Brady Tkachuk,,,,,,,,,,,,0.077,0.087,0.078,0.086
Brandon Baddock,,,,,,,,,,,,,,,
Brandon Biro,,,,,,,,,,,,,,,
Brandon Bochenski,0.024,,,,,,,,,,,,,,
Brandon Bollig,,,,,,,0.087,0.167,0.187,,,,,,
Brandon Carlo,,,,,,,,,,0.036,0.033,0.036,0.027,,0.019
Brandon Davidson,,,,,,,,,0.022,0.036,0.030,,,,
Brandon DeFazio,,,,,,,,,,,,,,,
Brandon Dubinsky,0.047,0.069,0.034,0.048,0.083,,0.082,0.064,0.054,0.077,0.040,0.046,,,
Brandon Duhaime,,,,,,,,,,,,,,,0.157
Brandon Gignac,,,,,,,,,,,,,,,
Brandon Gormley,,,,,,,,,,,,,,,
Brandon Hagel,,,,,,,,,,,,,,0.017,0.026
Brandon Kozun,,,,,,,,,,,,,,,
Brandon Manning,,,,,,,,,0.076,0.079,0.053,0.049,,,
Brandon Mashinter,,,,,,,,,0.075,,,,,,
Brandon McMillan,,,,0.020,,,,0.030,,,,,,,
Brandon Montour,,,,,,,,,,,0.028,0.032,0.029,0.040,0.037
Brandon Nolan,,,,,,,,,,,,,,,
Brandon Pirri,,,,,,,0.011,0.022,0.035,0.039,,0.016,,,
Brandon Prust,,0.242,0.201,0.096,0.174,0.203,0.201,0.145,0.140,,,,,,
Brandon Saad,,,,,,0.019,0.019,0.009,0.011,0.003,0.012,0.010,0.018,0.019,0.008
Brandon Segal,,,0.087,0.085,,,,,,,,,,,
Brandon Sutter,,0.018,0.000,0.020,0.014,0.003,0.012,0.011,,0.007,0.009,,0.032,0.004,
Brandon Tanev,,,,,,,,,,0.057,0.028,0.043,0.009,0.026,
Brandon Yip,,,0.054,0.061,0.074,0.067,,,,,,,,,
Branislav Mezei,0.071,,,,,,,,,,,,,,
Branko Radivojevic,0.032,,,,,,,,,,,,,,
Brayden McNabb,,,,,,,,0.052,0.062,0.076,0.036,0.036,0.034,0.020,0.032
Brayden Pachal,,,,,,,,,,,,,,,
Brayden Point,,,,,,,,,,0.014,0.019,0.020,0.011,0.013,0.030
Brayden Schenn,,,,,0.051,0.033,0.043,0.028,0.029,0.031,0.033,0.032,0.039,0.037,0.034
Brayden Tracey,,,,,,,,,,,,,,,
Braydon Coburn,0.050,0.060,0.035,0.027,0.034,0.060,0.036,0.034,0.046,0.038,0.038,0.031,0.031,,
Brendan Bell,,0.029,,,,,,,,,,,,,
Brendan Gallagher,,,,,,0.058,0.058,0.025,0.031,0.042,0.029,0.036,0.026,0.031,0.087
Brendan Gaunce,,,,,,,,,,0.065,0.024,,,,
Brendan Guhle,,,,,,,,,,,,,,,
