Player,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Ben Eager,0.000,0.002,0.010,0.004,0.002,,,,,,,,,,
Ben Guite,0.002,0.008,,,,,,,,,,,,,
Ben Hanowski,,,,,,,,,,,,,,,
Ben Holmstrom,,,,,,,,,,,,,,,
Ben Jones,,,,,,,,,,,,,,,
Ben Maxwell,,,,,,,,,,,,,,,
Ben McCartney,,,,,,,,,,,,,,,
Ben Meyers,,,,,,,,,,,,,,,
Ben Ondrus,,,,,,,,,,,,,,,
Ben Sexton,,,,,,,,,,,,,,,
Ben Smith,,,,,,,0.005,0.002,,0.003,,,,,
Ben Street,,,,,,,,,,,,,,,
Ben Thomson,,,,,,,,,,,,,,,
Ben Walter,,,,,,,,,,,,,,,
Benn Ferriero,,,,0.003,0.002,,,,,,,,,,
Benoit Pouliot,,0.006,0.004,0.006,0.007,0.013,0.014,0.005,0.010,0.001,0.000,,,,
Benoit-Olivier Groulx,,,,,,,,,,,,,,,
Bill Arnold,,,,,,,,,,,,,,,
Bill Guerin,0.005,0.005,0.007,,,,,,,,,,,,
Bill Sweatt,,,,,,,,,,,,,,,
Bill Thomas,,,,,,,,,,,,,,,
Blair Betts,0.001,0.002,0.008,0.008,,,,,,,,,,,
Blair Jones,,,,,0.005,,,,,,,,,,
Blake Coleman,,,,,,,,,,,0.002,0.005,0.006,0.014,0.008
Blake Comeau,0.002,0.007,0.004,0.003,0.005,0.004,0.007,0.006,0.008,0.006,0.005,0.006,0.006,0.006,
Blake Geoffrion,,,,,0.003,,,,,,,,,,
Blake Lizotte,,,,,,,,,,,,,0.008,0.013,0.007
Blake Pietila,,,,,,,,,,,,,,,
Blake Speers,,,,,,,,,,,,,,,
Blake Wheeler,,0.010,0.004,0.007,0.010,0.008,0.008,0.005,0.006,0.008,0.012,0.012,0.009,0.008,0.008
Bo Horvat,,,,,,,,0.007,0.008,0.007,0.005,0.008,0.007,0.008,0.004
Bobby Brink,,,,,,,,,,,,,,,
Bobby Butler,,,,0.008,0.010,0.007,,,,,,,,,
Bobby Farnham,,,,,,,,,0.002,,,,,,
Bobby Holik,0.007,0.005,,,,,,,,,,,,,
Bobby Robins,,,,,,,,,,,,,,,
Bobby Ryan,,0.009,0.006,0.007,0.002,0.012,0.008,0.011,0.005,0.004,0.009,0.006,,0.000,
Bogdan Yakimov,,,,,,,,,,,,,,,
Bokondji Imama,,,,,,,,,,,,,,,
Boo Nieves,,,,,,,,,,,,0.008,,,
Boone Jenner,,,,,,,0.004,0.002,0.004,0.006,0.007,0.004,0.005,0.007,0.010
Boris Katchouk,,,,,,,,,,,,,,,0.004
Borna Rendulic,,,,,,,,,,,,,,,
Boyd Devereaux,0.006,,,,,,,,,,,,,,
Boyd Gordon,0.007,0.007,0.011,0.003,0.007,0.003,0.005,0.006,0.002,,,,,,
Boyd Kane,,,,,,,,,,,,,,,
Bracken Kearns,,,,,,,,,,,,,,,
Brad Boyes,0.005,0.005,0.010,0.011,0.004,0.007,0.009,0.004,0.010,,,,,,
Brad Isbister,0.004,,,,,,,,,,,,,,
