Player,Position,Birthdate,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Bokondji Imama,F,8/3/1996,,,,,,,,,,,,,,,
Boo Nieves,F,1/23/1994,,,,,,,,,,,0.367,0.278,,,
Boone Jenner,F,6/15/1993,,,,,,,,0.206,0.039,0.010,0.118,0.351,0.362,0.285,0.415
Boris Katchouk,F,6/18/1998,,,,,,,,,,,,,,,
Boris Valabik,D,2/14/1986,,,,,,,,,,,,,,,
Borna Rendulic,F,3/25/1992,,,,,,,,,,,,,,,
Bowen Byram,D,6/13/2001,,,,,,,,,,,,,,,
Boyd Devereaux,F,4/16/1978,,,,,,,,,,,,,,,
Boyd Gordon,F,10/19/1983,0.323,0.292,0.166,0.339,0.382,0.428,0.558,0.561,0.455,0.334,,,,,
Boyd Kane,F,4/18/1978,,,,,,,,,,,,,,,
Bracken Kearns,F,5/12/1981,,,,,,,0.096,,,,,,,,
Brad Boyes,F,4/17/1982,0.036,0.052,0.079,0.087,0.125,,-0.008,0.034,,,,,,,
Brad Hunt,D,8/24/1988,,,,,,,,,,,,,,,
Brad Isbister,F,5/7/1977,,,,,,,,,,,,,,,
Brad Larsen,F,6/28/1977,0.048,,,,,,,,,,,,,,
Brad Lukowich,D,8/12/1976,,,,,,,,,,,,,,,
Brad Malone,F,5/20/1989,,,,,,,0.179,,-0.010,,,0.239,,,
Brad Marchand,F,5/11/1988,,,,,,,,,-0.022,,0.017,0.003,-0.011,,
Brad May,F,11/29/1971,,,,,,,,,,,,,,,
Brad Mills,F,5/3/1983,,,,,0.209,,,,,,,,,,
Brad Richards,F,5/2/1980,0.268,0.349,0.291,0.276,0.349,0.413,0.314,0.357,0.110,,,,,,
Brad Richardson,F,2/4/1985,0.051,0.068,0.138,0.058,-0.020,0.119,0.355,0.424,0.306,0.412,0.418,0.426,0.357,0.331,0.210
Brad Staubitz,F,7/28/1984,,,,,,,,,,,,,,,
Brad Stuart,D,11/6/1979,,,,,,,,,,,,,,,
Brad Winchester,F,3/1/1981,,,,,,,,,,,,,,,
Braden Schneider,D,9/20/2001,,,,,,,,,,,,,,,
Brady Austin,D,6/16/1993,,,,,,,,,,,,,,,
Brady Keeper,D,6/5/1996,,,,,,,,,,,,,,,
Brady Murray,F,8/17/1984,,,,,,,,,,,,,,,
Brady Skjei,D,3/26/1994,,,,,,,,,,,,,,,
Brady Tkachuk,F,9/16/1999,,,,,,,,,,,,-0.013,0.052,0.060,0.082
Brandon Baddock,F,3/29/1995,,,,,,,,,,,,,,,
Brandon Biro,F,3/11/1998,,,,,,,,,,,,,,,
Brandon Bochenski,F,4/4/1982,,,,,,,,,,,,,,,
Brandon Bollig,F,1/31/1987,,,,,,,,,,,,,,,
Brandon Carlo,D,11/26/1996,,,,,,,,,,,,,,,
Brandon Davidson,D,8/21/1991,,,,,,,,,,,,,,,
Brandon DeFazio,F,9/13/1988,,,,,,,,,,,,,,,
Brandon Dubinsky,F,4/29/1986,0.338,0.232,0.183,0.211,0.098,0.293,0.318,0.455,0.460,0.465,0.421,0.398,,,
Brandon Duhaime,F,5/22/1997,,,,,,,,,,,,,,,
Brandon Gignac,F,11/7/1997,,,,,,,,,,,,,,,
Brandon Gormley,D,2/18/1992,,,,,,,,,,,,,,,
Brandon Hagel,F,8/27/1998,,,,,,,,,,,,,,,-0.034
Brandon Kozun,F,3/8/1990,,,,,,,,,,,,,,,
Brandon Manning,D,6/4/1990,,,,,,,,,,,,,,,
Brandon Mashinter,F,9/20/1988,,,,,,,,,,,,,,,
Brandon McMillan,F,3/22/1990,,,,0.139,0.089,,,,,,,,,,
Brandon Montour,D,4/11/1994,,,,,,,,,,,,,,,
Brandon Nolan,F,7/18/1983,,,,,,,,,,,,,,,
Brandon Pirri,F,4/10/1991,,,,,0.341,,0.329,0.063,0.030,0.086,,,,,
Brandon Prust,F,3/16/1984,,,,,,0.014,0.050,,,,,,,,
Brandon Saad,F,10/27/1992,,,,,,,-0.011,-0.028,,,-0.008,-0.023,-0.011,0.013,
Brandon Segal,F,7/12/1983,,,,,,,,,,,,,,,
Brandon Sutter,F,2/14/1989,,0.383,0.353,0.475,0.386,0.421,0.414,0.431,0.317,0.389,0.460,0.484,0.259,0.309,
Brandon Tanev,F,12/31/1991,,,,,,,,,,,,,,,
Brandon Yip,F,4/25/1985,,,,,,,,,,,,,,,
Branislav Mezei,D,10/8/1980,,,,,,,,,,,,,,,
Branko Radivojevic,F,11/24/1980,,,,,,,,,,,,,,,
Brayden McNabb,D,1/21/1991,,,,,,,,,,,,,,,
Brayden Pachal,D,8/23/1999,,,,,,,,,,,,,,,
Brayden Point,F,3/13/1996,,,,,,,,,,0.179,0.315,0.218,0.245,0.198,0.220
Brayden Schenn,F,8/22/1991,,,,0.299,0.235,0.270,0.237,0.010,-0.009,0.133,0.391,0.220,0.235,0.231,0.230
Brayden Tracey,F,5/28/2001,,,,,,,,,,,,,,,
Braydon Coburn,D,2/27/1985,,,,,,,,,,,,,,,
Brendan Bell,D,3/31/1983,,,,,,,,,,,,,,,
Brendan Gallagher,F,5/6/1992,,,,,,,-0.005,-0.023,,-0.011,0.020,-0.029,,,
Brendan Gaunce,F,3/25/1994,,,,,,,,,0.159,0.084,0.033,,,,0.200
Brendan Guhle,D,7/29/1997,,,,,,,,,,,,,,,
Brendan Leipsic,F,5/19/1994,,,,,,,,,,,,,,,
Brendan Lemieux,F,3/15/1996,,,,,,,,,,,,,,,
Brendan Mikkelson,D,6/22/1987,,,,,,,,,,,,,,,
Brendan Morrison,F,8/15/1975,0.311,0.190,0.390,0.334,0.371,,,,,,,,,,
Brendan Perlini,F,4/27/1996,,,,,,,,,,,,,,,
Brendan Ranford,F,5/3/1992,,,,,,,,,,,,,,,
Brendan Shanahan,F,1/23/1969,,,,,,,,,,,,,,,
Brendan Shinnimin,F,1/7/1991,,,,,,,,0.386,,,,,,,
Brendan Smith,D,2/8/1989,,,,,,,,,,,,,,,
Brendan Witt,D,2/20/1975,,,,,,,,,,,,,,,
Brendan Woods,F,6/11/1992,,,,,,,,,,,,,,,
Brenden Dillon,D,11/13/1990,,,,,,,,,,,,,,,
Brenden Morrow,F,1/16/1979,,,,,,,,,,,,,,,
