Player,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Chay Genoway,,,,,,,,,,,,,,,
Chris Bigras,,,,,,,,,0.003,,,,,,
Chris Breen,,,,,,,,,,,,,,,
Chris Butler,,0.003,0.001,0.003,0.002,0.000,0.001,0.004,,,,,,,
Chris Campoli,0.000,0.007,0.003,0.002,0.003,,,,,,,,,,
Chris Chelios,0.003,,,,,,,,,,,,,,
Chris Phillips,0.003,0.003,0.004,0.001,0.001,0.005,0.000,0.000,,,,,,,
Chris Pronger,0.003,0.005,0.003,0.001,,,,,,,,,,,
Chris Summers,,,,,,,,,,,,,,,
Chris Wideman,,,,,,,,,0.006,0.004,,,,,0.005
Christian Backman,0.002,0.001,,,,,,,,,,,,,
Christian Djoos,,,,,,,,,,,0.003,0.002,,0.002,
Christian Ehrhoff,0.000,0.002,0.006,0.006,0.003,0.004,0.003,0.003,0.003,,,,,,
Christian Folin,,,,,,,,0.003,,0.003,0.003,0.000,,,
Christian Jaros,,,,,,,,,,,,0.001,,,
Christian Wolanin,,,,,,,,,,,,,,,
Christoph Schubert,0.009,0.004,0.003,,,,,,,,,,,,
Christopher Tanev,,,,,,0.003,0.004,0.002,0.002,0.002,0.003,0.002,0.002,0.002,0.004
Clay Wilson,,,,,,,,,,,,,,,
Clayton Stoner,,,,0.002,0.001,0.000,0.001,0.001,0.001,,,,,,
Cody Ceci,,,,,,,0.004,0.003,0.008,0.001,0.003,0.005,0.001,0.005,0.004
Cody Franson,,,0.007,0.006,0.004,0.001,0.003,0.002,0.004,0.002,,,,,
Cody Goloubef,,,,,,,,0.000,0.002,0.000,,,,,
Colby Cohen,,,,,,,,,,,,,,,
Colby Robak,,,,,,,,,,,,,,,
Colin Miller,,,,,,,,,0.005,0.006,0.004,0.002,0.001,0.004,0.003
Colin White,0.002,0.001,0.001,0.000,0.001,,,,,,,0.009,0.007,0.014,
Colten Teubert,,,,,,,,,,,,,,,
Colton Parayko,,,,,,,,,0.005,0.000,0.003,0.004,0.005,0.003,0.003
Colton White,,,,,,,,,,,,,,,
Connor Carrick,,,,,,,0.002,,,0.001,0.004,0.004,,,
Connor Clifton,,,,,,,,,,,,,0.005,0.001,0.002
Connor Mackey,,,,,,,,,,,,,,,
Connor Murphy,,,,,,,,0.004,0.004,0.001,0.002,0.006,0.005,0.002,0.004
Conor Allen,,,,,,,,,,,,,,,
Conor Timmins,,,,,,,,,,,,,,0.000,
Corey Potter,,,,,0.003,0.006,,,,,,,,,
Corey Schueneman,,,,,,,,,,,,,,,
Cory Murphy,0.002,0.002,,,,,,,,,,,,,
Cory Sarich,0.002,0.002,0.001,0.003,0.001,,0.001,,,,,,,,
Craig Rivet,0.003,0.001,0.001,0.004,,,,,,,,,,,
Dakota Mermis,,,,,,,,,,,,,,,
Dalton Prout,,,,,,,0.003,0.000,0.003,,,,,,
Damon Severson,,,,,,,,0.005,0.001,0.002,0.007,0.005,0.004,0.003,0.004
Dan Boyle,0.003,0.006,0.006,0.003,0.004,0.002,0.005,0.006,0.005,,,,,,
Dan Girardi,0.004,0.001,0.003,0.001,0.002,0.002,0.003,0.002,0.002,0.003,0.004,0.004,,,
Dan Hamhuis,0.002,0.001,0.004,0.003,0.002,0.004,0.003,0.000,0.002,0.000,0.002,0.000,0.000,,
Dan Jancevski,,,,,,,,,,,,,,,
Dan Renouf,,,,,,,,,,,,,,,
Daniel Brickley,,,,,,,,,,,,,,,
Daniel Tjarnqvist,,0.004,,,,,,,,,,,,,
Daniil Miromanov,,,,,,,,,,,,,,,
Danny Biega,,,,,,,,,,,,,,,
Danny DeKeyser,,,,,,,0.002,0.001,0.006,0.003,0.005,0.005,,0.005,0.000
Danny Richmond,,,,,,,,,,,,,,,
Danny Syvret,,,,,,,,,,,,,,,
Dante Fabbro,,,,,,,,,,,,,0.003,0.001,0.003
Darnell Nurse,,,,,,,,,0.002,0.007,0.004,0.005,0.003,0.012,0.005
Darren Dietz,,,,,,,,,,,,,,,
Darren Raddysh,,,,,,,,,,,,,,,
Darryl Sydor,0.000,0.003,0.000,,,,,,,,,,,,
David Farrance,,,,,,,,,,,,,,,
David Hale,0.000,0.005,0.000,,,,,,,,,,,,
David Liffiton,,,,,,,,,,,,,,,
David Musil,,,,,,,,,,,,,,,
David Rundblad,,,,,,,,0.005,,,,,,,
David Savard,,,,,0.002,,0.004,0.005,0.003,0.004,0.003,0.005,0.000,0.001,0.003
David Schlemko,,,,0.007,0.001,,0.002,0.002,0.005,0.001,0.002,,,,
David Tanabe,,,,,,,,,,,,,,,
David Warsofsky,,,,,,,,,,,,,,,
Davis Drewiske,,,0.002,0.000,,,,,,,,,,,
Dean Kukan,,,,,,,,,,,,,0.000,0.002,0.005
Declan Chisholm,,,,,,,,,,,,,,,
Denis Gauthier,,0.003,,,,,,,,,,,,,
Denis Grebeshkov,0.002,0.004,0.007,,,,,,,,,,,,
Dennis Cholowski,,,,,,,,,,,,0.004,0.002,,
Dennis Gilbert,,,,,,,,,,,,,,,
Dennis Seidenberg,0.000,0.003,0.001,0.004,0.003,0.004,0.002,0.002,0.001,0.004,,,,,
Dennis Wideman,0.003,0.004,0.003,0.001,0.004,0.002,0.002,0.006,0.000,0.003,,,,,
Derek Forbort,,,,,,,,,,0.001,0.001,0.001,,0.002,0.004
Derek Joslin,,,,0.002,0.005,,,,,,,,,,
Derek Meech,0.000,0.005,0.002,,,,,,,,,,,,
Derek Morris,0.004,0.003,0.002,0.003,0.002,0.000,0.005,,,,,,,,
Derek Peltier,,,,,,,,,,,,,,,
Derek Smith,,,,,0.003,,,,,,,,,,
Derian Hatcher,0.003,,,,,,,,,,,,,,
Derrick Pouliot,,,,,,,,0.002,,,0.002,0.002,,,
Deryk Engelland,,,,0.004,0.004,0.000,0.009,0.002,0.003,0.003,0.004,0.002,0.001,,
Devon Toews,,,,,,,,,,,,0.005,0.004,0.007,0.008
Dick Tarnstrom,0.003,,,,,,,,,,,,,,
Dillon Heatherington,,,,,,,,,,,,,,,
Dillon Simpson,,,,,,,,,,,,,,,
Dion Phaneuf,0.005,0.005,0.005,0.004,0.003,0.007,0.004,0.001,0.003,0.003,0.002,0.001,,,
Dmitri Kalinin,0.000,0.001,,,,,,,,,,,,,
Dmitri Samorukov,,,,,,,,,,,,,,,
Dmitry Korobov,,,,,,,,,,,,,,,
Dmitry Kulikov,,,0.002,0.004,0.002,0.002,0.004,0.002,0.001,0.001,0.003,0.000,0.002,0.000,0.005
Dmitry Orlov,,,,,0.003,,0.003,,0.006,0.003,0.006,0.002,0.002,0.009,0.007
Doug Janik,0.002,,,,,,,,,,,,,,
Dougie Hamilton,,,,,,0.005,0.005,0.004,0.005,0.008,0.007,0.011,0.014,0.007,0.006
Douglas Murray,0.001,0.000,0.002,0.001,0.000,0.002,0.000,,,,,,,,
Drew Bagnall,,,,,,,,,,,,,,,
Drew Doughty,,0.002,0.005,0.004,0.005,0.003,0.003,0.003,0.002,0.004,0.003,0.001,0.001,0.002,0.004
Drew Fata,,,,,,,,,,,,,,,
Duncan Keith,0.006,0.003,0.006,0.002,0.002,0.001,0.002,0.004,0.004,0.002,0.000,0.004,0.001,0.003,0.001
Duncan Siemens,,,,,,,,,,,,,,,
Dustin Byfuglien,0.014,0.012,0.010,0.008,0.006,0.005,0.009,0.011,0.009,0.007,0.003,0.004,,,
Duvie Westcott,,,,,,,,,,,,,,,
Dylan Coghlan,,,,,,,,,,,,,,,0.001
Dylan DeMelo,,,,,,,,,0.000,,0.000,0.003,0.000,0.000,0.000
Dylan McIlrath,,,,,,,,,0.004,,,,,,
Dylan Olsen,,,,,,,0.005,0.003,,,,,,,
Dylan Reese,,,,,,,,,,,,,,,
Dylan Samberg,,,,,,,,,,,,,,,
Dysin Mayo,,,,,,,,,,,,,,,0.003
Ed Jovanovski,0.003,0.002,0.005,0.005,0.002,,0.002,,,,,,,,
Egor Yakovlev,,,,,,,,,,,,,,,
Egor Zamula,,,,,,,,,,,,,,,
Eric Brewer,0.001,,0.008,0.006,0.001,0.003,0.003,0.004,,,,,,,
Eric Gelinas,,,,,,,0.002,0.003,0.000,,,,,,
Eric Gryba,,,,,,0.003,0.002,0.000,0.001,0.003,,,,,
Erik Brannstrom,,,,,,,,,,,,,0.000,,0.000
Erik Burgdoerfer,,,,,,,,,,,,,,,
Erik Cernak,,,,,,,,,,,,0.004,0.005,0.007,0.001
Erik Gudbranson,,,,,0.002,0.000,0.003,0.003,0.002,,0.002,0.002,0.005,0.001,0.005
Erik Gustafsson,,,,,,,0.004,,0.000,,0.008,0.008,0.003,,0.004
Erik Johnson,0.001,,0.003,0.003,0.002,0.000,0.005,0.010,0.004,0.003,0.007,0.005,0.003,,0.006
Erik Karlsson,,,0.004,0.007,0.009,,0.009,0.008,0.008,0.008,0.004,0.001,0.004,0.005,0.011
Erik Reitz,,0.002,,,,,,,,,,,,,
Esa Lindell,,,,,,,,,,0.004,0.003,0.003,0.002,0.004,0.002
Ethan Bear,,,,,,,,,,,,,0.003,0.003,0.006
Ethan Prow,,,,,,,,,,,,,,,
Evan Bouchard,,,,,,,,,,,,,,,0.007
Evan McEneny,,,,,,,,,,,,,,,
Evan Oberg,,,,,,,,,,,,,,,
Evgeny Medvedev,,,,,,,,,0.004,,,,,,
Fedor Tyutin,0.003,0.002,0.002,0.004,0.003,0.004,0.003,0.003,0.001,0.001,,,,,
Filip Hronek,,,,,,,,,,,,0.005,0.007,0.002,0.002
Filip Kuba,0.003,0.001,0.001,0.002,0.002,0.001,,,,,,,,,
Francis Bouillon,0.002,0.007,0.001,0.001,0.004,0.001,0.002,,,,,,,,
Francois Beauchemin,0.001,,0.001,0.003,0.003,0.006,0.002,0.007,0.004,0.004,0.003,,,,
Frank Corrado,,,,,,,,,0.002,,,,,,
Frantisek Kaberle,0.000,,,,,,,,,,,,,,
Freddy Meyer,0.003,,0.004,,,,,,,,,,,,
Frederic Allard,,,,,,,,,,,,,,,
Frédéric St-Denis,,,,,,,,,,,,,,,
Fredrik Claesson,,,,,,,,,,0.007,0.001,0.003,,,
Gabriel Carlsson,,,,,,,,,,,,,,,0.005
Garnet Exelby,0.002,0.000,0.002,,,,,,,,,,,,
Garrett Stafford,,,,,,,,,,,,,,,
Gavin Bayreuther,,,,,,,,,,,,,,,0.000
Geoff Kinrade,,,,,,,,,,,,,,,
Glen Wesley,0.001,,,,,,,,,,,,,,
Grant Clitsome,,,,0.004,0.003,0.003,0.004,,,,,,,,
Grant Hutton,,,,,,,,,,,,,,,
Grant Lewis,,,,,,,,,,,,,,,
Greg De Vries,0.003,0.001,,,,,,,,,,,,,
Greg Pateryn,,,,,,,,,0.002,0.002,0.001,0.001,,,
Greg Zanon,0.000,0.003,0.001,0.000,0.003,0.000,,,,,,,,,
Griffin Reinhart,,,,,,,,,,,,,,,
Guillaume Brisebois,,,,,,,,,,,,,,,
Gustav Forsling,,,,,,,,,,0.004,0.003,0.004,,0.006,0.008
Gustav Lindstrom,,,,,,,,,,,,,,,0.001
Gustav Olofsson,,,,,,,,,,,0.000,,,,
Hal Gill,0.002,0.002,0.002,0.002,0.001,0.000,,,,,,,,,
Hampus Lindholm,,,,,,,0.004,0.005,0.004,0.004,0.008,0.003,0.001,,0.003
Haydn Fleury,,,,,,,,,,,0.000,,0.007,0.005,0.004
Henri Jokiharju,,,,,,,,,,,,0.000,0.003,0.004,0.003
Henrik Tallinder,0.001,0.001,0.003,0.002,0.000,,0.002,,,,,,,,
Hunter Drew,,,,,,,,,,,,,,,
Ian Cole,,,,,,,0.005,0.004,0.000,0.004,0.005,0.002,0.004,0.001,0.002
Ian McCoshen,,,,,,,,,,,0.006,,,,
Ian Mitchell,,,,,,,,,,,,,,0.005,
Ian White,0.004,0.006,0.006,0.002,0.005,,,,,,,,,,
