Player,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Brandon DeFazio,,,,,,,,,,,,,,,
Brandon Dubinsky,0.406,0.296,0.243,0.267,0.152,0.343,0.365,0.498,0.500,0.502,0.453,0.426,,,
Brandon Duhaime,,,,,,,,,,,,,,,
Brandon Gignac,,,,,,,,,,,,,,,
Brandon Gormley,,,,,,,,,,,,,,,
Brandon Hagel,,,,,,,,,,,,,,,0.026
Brandon Kozun,,,,,,,,,,,,,,,
Brandon Manning,,,,,,,,,,,,,,,
Brandon Mashinter,,,,,,,,,,,,,,,
Brandon McMillan,,,,0.212,0.157,,,,,,,,,,
Brandon Montour,,,,,,,,,,,,,,,
Brandon Nolan,,,,,,,,,,,,,,,
Brandon Pirri,,,,,0.414,,0.393,0.123,0.087,0.140,,,,,
Brandon Prust,,,,,,0.058,0.090,,,,,,,,
Brandon Saad,,,,,,,0.057,0.035,,,0.045,0.027,0.036,0.056,
Brandon Segal,,,,,,,,,,,,,,,
Brandon Sutter,,0.462,0.426,0.543,0.449,0.481,0.471,0.484,0.367,0.436,0.504,0.524,0.295,0.341,
Brandon Tanev,,,,,,,,,,,,,,,
Brandon Yip,,,,,,,,,,,,,,,
Branislav Mezei,,,,,,,,,,,,,,,
Branko Radivojevic,,,,,,,,,,,,,,,
Brayden McNabb,,,,,,,,,,,,,,,
Brayden Pachal,,,,,,,,,,,,,,,
Brayden Point,,,,,,,,,,0.252,0.384,0.282,0.305,0.255,0.273
Brayden Schenn,,,,0.378,0.308,0.338,0.301,0.070,0.047,0.186,0.441,0.267,0.278,0.271,0.266
Brayden Tracey,,,,,,,,,,,,,,,
Braydon Coburn,,,,,,,,,,,,,,,
Brendan Bell,,,,,,,,,,,,,,,
Brendan Gallagher,,,,,,,0.063,0.041,,0.046,0.073,0.021,,,
Brendan Gaunce,,,,,,,,,0.227,0.148,0.093,,,,0.247
Brendan Guhle,,,,,,,,,,,,,,,
Brendan Leipsic,,,,,,,,,,,,,,,
Brendan Lemieux,,,,,,,,,,,,,,,
