Player,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Brad Isbister,-0.007,,,,,,,,,,,,,,
Brad Larsen,-0.032,,,,,,,,,,,,,,
Brad Malone,,,,,,,-0.019,-0.014,-0.023,,,,,,
Brad Marchand,,,0.021,0.021,0.034,0.034,0.028,0.002,0.014,0.013,0.014,0.014,0.028,0.031,0.016
Brad May,0.005,0.000,,,,,,,,,,,,,
Brad Mills,,,,,,,,,,,,,,,
Brad Richards,-0.019,-0.008,0.010,0.010,0.013,0.013,-0.002,0.010,0.007,,,,,,
Brad Richardson,,-0.018,-0.019,-0.019,,,-0.003,-0.002,0.007,,-0.003,-0.003,-0.002,,-0.002
Brad Staubitz,,0.000,-0.011,-0.011,,,,,,,,,,,
Brad Winchester,-0.030,-0.001,-0.023,-0.023,,,,,,,,,,,
Brady Murray,,,,,,,,,,,,,,,
Brady Tkachuk,,,,,,,,,,,-0.007,-0.007,-0.011,-0.017,-0.004
Brandon Baddock,,,,,,,,,,,,,,,
Brandon Biro,,,,,,,,,,,,,,,
Brandon Bochenski,0.017,,,,,,,,,,,,,,
Brandon Bollig,,,,,,,-0.001,-0.017,-0.020,,,,,,
Brandon DeFazio,,,,,,,,,,,,,,,
Brandon Dubinsky,0.008,-0.001,-0.004,-0.004,,,0.006,0.016,-0.010,0.011,-0.025,-0.025,,,
Brandon Duhaime,,,,,,,,,,,,,,,-0.004
Brandon Gignac,,,,,,,,,,,,,,,
Brandon Hagel,,,,,,,,,,,,,,-0.016,-0.019
Brandon Kozun,,,,,,,,,,,,,,,
Brandon Mashinter,,,,,,,,,-0.020,,,,,,
Brandon McMillan,,,-0.014,-0.014,,,,-0.036,,,,,,,
Brandon Nolan,,,,,,,,,,,,,,,
Brandon Pirri,,,,,,,0.014,0.011,-0.004,-0.012,0.021,0.021,,,
Brandon Prust,,-0.027,-0.004,-0.004,0.026,0.026,-0.005,0.006,-0.007,,,,,,
Brandon Saad,,,,,0.026,0.026,0.018,0.009,0.004,0.019,-0.009,-0.009,0.000,0.002,0.011
Brandon Segal,,,0.003,0.003,,,,,,,,,,,
Brandon Sutter,,-0.003,0.010,0.010,0.005,0.005,-0.010,0.003,,-0.016,,,0.002,-0.023,
Brandon Tanev,,,,,,,,,,-0.015,0.005,0.005,-0.005,0.023,
Brandon Yip,,,-0.025,-0.025,-0.005,-0.005,,,,,,,,,
Branko Radivojevic,-0.014,,,,,,,,,,,,,,
Brayden Point,,,,,,,,,,0.008,0.023,0.023,0.032,0.005,-0.001
Brayden Schenn,,,,,-0.011,-0.011,0.002,-0.001,0.009,-0.008,0.007,0.007,0.006,-0.001,0.022
Brayden Tracey,,,,,,,,,,,,,,,
Brendan Gallagher,,,,,0.020,0.020,0.007,0.016,0.022,0.010,0.010,0.010,0.014,0.024,-0.004
Brendan Gaunce,,,,,,,,,,-0.004,,,,,
Brendan Leipsic,,,,,,,,,,,-0.011,-0.011,0.008,,
Brendan Lemieux,,,,,,,,,,,0.013,0.013,-0.023,0.000,0.002
Brendan Morrison,0.000,0.006,0.013,0.013,,,,,,,,,,,
Brendan Perlini,,,,,,,,,,-0.003,-0.020,-0.020,-0.042,,
Brendan Ranford,,,,,,,,,,,,,,,
Brendan Shanahan,0.000,-0.005,,,,,,,,,,,,,
Brendan Shinnimin,,,,,,,,,,,,,,,
Brendan Woods,,,,,,,,,,,,,,,
Brenden Morrow,0.021,,0.002,0.002,-0.005,-0.005,0.004,-0.002,,,,,,,
Brett Bulmer,,,,,,,,,,,,,,,
Brett Connolly,,,,,,,,0.005,0.000,0.028,0.015,0.015,-0.002,,
Brett Gallant,,,,,,,,,,,,,,,
Brett Howden,,,,,,,,,,,-0.021,-0.021,-0.019,-0.005,0.013
Brett Leason,,,,,,,,,,,,,,,0.003
Brett MacLean,,,,,,,,,,,,,,,
Brett McLean,-0.007,-0.015,,,,,,,,,,,,,
Brett Murray,,,,,,,,,,,,,,,
Brett Ritchie,,,,,,,,0.000,,0.016,-0.015,-0.015,,-0.014,-0.015
Brett Seney,,,,,,,,,,,-0.027,-0.027,,,
Brett Sterling,,,,,,,,,,,,,,,
Brett Sutter,,,,,,,,,,,,,,,
Brian Boyle,,,-0.002,-0.002,-0.029,-0.029,-0.002,0.000,-0.011,0.006,-0.015,-0.015,-0.009,,0.009
Brian Ferlin,,,,,,,,,,,,,,,
Brian Flynn,,,,,,,-0.013,-0.008,-0.009,0.006,,,,,
Brian Gibbons,,,,,,,0.011,,,,-0.008,-0.008,,,
Brian Gionta,0.003,0.009,0.004,0.004,0.006,0.006,0.000,-0.010,-0.004,-0.011,,,,,
Brian McGrattan,0.000,,,,,,-0.008,,,,,,,,
Brian O'Neill,,,,,,,,,,,,,,,
Brian Pinho,,,,,,,,,,,,,,,
Brian Rolston,0.003,0.007,-0.002,-0.002,,,,,,,,,,,
Brian Sutherby,-0.011,0.000,-0.029,-0.029,,,,,,,,,,,
Brian Willsie,-0.015,-0.014,,,,,,,,,,,,,
Brock Boeser,,,,,,,,,,,0.000,0.000,0.011,-0.002,-0.002
Brock McGinn,,,,,,,,,,-0.019,0.008,0.008,-0.008,-0.002,-0.001
Brock Nelson,,,,,,,-0.010,0.007,0.001,-0.004,0.017,0.017,0.010,-0.006,-0.003
Brodie Dupont,,,,,,,,,,,,,,,
Brody Sutter,,,,,,,,,,,,,,,
Brooks Laich,-0.006,0.003,0.012,0.012,,,-0.009,-0.004,-0.019,,,,,,
Bryan Bickell,,,0.006,0.006,0.020,0.020,-0.009,0.008,,,,,,,
Bryan Lerg,,,,,,,,,,,,,,,
Bryan Little,-0.002,-0.002,0.014,0.014,0.011,0.011,0.006,0.010,-0.016,-0.002,-0.011,-0.011,,,
Bryan Rust,,,,,,,,,0.004,0.003,0.005,0.005,0.017,0.013,0.014
Bryan Smolinski,-0.009,,,,,,,,,,,,,,
Bryce Kindopp,,,,,,,,,,,,,,,
Bryce Van Brabant,,,,,,,,,,,,,,,
Bud Holloway,,,,,,,,,,,,,,,
Buddy Robinson,,,,,,,,,,,,,,,0.007
BUF,,,,,,,,,,,,,,,
Byron Bitz,,0.000,,,,,,,,,,,,,
