Player,Position,Birthdate,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Brandon Yip,F,4/25/1985,,,-0.025,-0.025,-0.005,-0.005,,,,,,,,,
Branko Radivojevic,F,11/24/1980,-0.013,,,,,,,,,,,,,,
Brayden Point,F,3/13/1996,,,,,,,,,,0.009,0.024,0.023,0.033,0.005,0.004
Brayden Schenn,F,8/22/1991,,,,,-0.011,-0.011,0.002,-0.001,,-0.008,0.007,0.008,0.007,0.001,0.002
Brayden Tracey,F,5/28/2001,,,,,,,,,,,,,,,
Brendan Gallagher,F,5/6/1992,,,,,0.021,0.021,0.008,0.017,,0.010,0.010,0.010,0.014,0.025,0.017
Brendan Gaunce,F,3/25/1994,,,,,,,,,,-0.003,,,,,
Brendan Leipsic,F,5/19/1994,,,,,,,,,,,-0.010,-0.011,0.008,,
Brendan Lemieux,F,3/15/1996,,,,,,,,,,,0.014,0.013,-0.023,0.000,0.000
Brendan Morrison,F,8/15/1975,0.006,0.014,0.023,0.025,,,,,,,,,,,
Brendan Perlini,F,4/27/1996,,,,,,,,,,-0.002,-0.020,-0.020,-0.042,,
Brendan Ranford,F,5/3/1992,,,,,,,,,,,,,,,
Brendan Shanahan,F,1/23/1969,0.018,0.015,,,,,,,,,,,,,
Brendan Shinnimin,F,1/7/1991,,,,,,,,,,,,,,,
Brendan Woods,F,6/11/1992,,,,,,,,,,,,,,,
Brenden Morrow,F,1/16/1979,0.022,,0.005,0.007,0.000,0.002,0.014,0.010,,,,,,,
Brett Bulmer,F,4/26/1992,,,,,,,,,,,,,,,
Brett Connolly,F,5/2/1992,,,,,,,,0.006,,0.028,0.015,0.015,-0.002,,
Brett Gallant,F,12/28/1988,,,,,,,,,,,,,,,
Brett Howden,F,3/29/1998,,,,,,,,,,,-0.020,-0.020,-0.018,-0.004,-0.004
Brett Leason,F,4/30/1999,,,,,,,,,,,,,,,
Brett MacLean,F,12/24/1988,,,,,,,,,,,,,,,
Brett McLean,F,8/14/1978,-0.006,-0.013,,,,,,,,,,,,,
Brett Murray,F,7/20/1998,,,,,,,,,,,,,,,
Brett Ritchie,F,7/1/1993,,,,,,,,0.001,,0.016,-0.015,-0.015,,-0.014,-0.012
Brett Seney,F,2/28/1996,,,,,,,,,,,-0.026,-0.027,,,
Brett Sterling,F,4/24/1984,,,,,,,,,,,,,,,
Brett Sutter,F,6/2/1987,,,,,,,,,,,,,,,
Brian Boyle,F,12/18/1984,,,-0.002,-0.002,-0.029,-0.028,-0.001,0.003,,0.012,-0.007,-0.005,0.002,,
Brian Ferlin,F,6/3/1992,,,,,,,,,,,,,,,
Brian Flynn,F,7/26/1988,,,,,,,-0.013,-0.008,,0.007,,,,,
Brian Gibbons,F,2/26/1988,,,,,,,0.011,,,,-0.006,-0.005,,,
Brian Gionta,F,1/18/1979,0.004,0.011,0.007,0.008,0.012,0.013,0.010,0.002,,0.005,,,,,
Brian McGrattan,F,9/2/1981,0.000,,,,,,-0.002,,,,,,,,
Brian O'Neill,F,6/1/1988,,,,,,,,,,,,,,,
Brian Pinho,F,5/11/1995,,,,,,,,,,,,,,,
Brian Rolston,F,2/21/1973,0.013,0.018,0.012,0.014,,,,,,,,,,,
Brian Sutherby,F,3/1/1982,-0.011,0.000,-0.029,-0.028,,,,,,,,,,,
Brian Willsie,F,3/16/1978,-0.013,-0.011,,,,,,,,,,,,,
Brock Boeser,F,2/25/1997,,,,,,,,,,,0.001,0.001,0.011,-0.002,-0.002
Brock McGinn,F,2/2/1994,,,,,,,,,,-0.018,0.009,0.008,-0.008,-0.002,-0.001
Brock Nelson,F,10/15/1991,,,,,,,-0.009,0.007,,-0.004,0.017,0.017,0.011,-0.004,-0.002
Brodie Dupont,F,2/17/1987,,,,,,,,,,,,,,,
Brody Sutter,F,9/26/1991,,,,,,,,,,,,,,,
Brooks Laich,F,6/23/1983,-0.006,0.003,0.012,0.013,,,-0.006,0.001,,,,,,,
Bryan Bickell,F,3/9/1986,,,0.006,0.006,0.020,0.020,-0.009,0.009,,,,,,,
Bryan Lerg,F,1/20/1986,,,,,,,,,,,,,,,
Bryan Little,F,11/12/1987,-0.001,-0.001,0.014,0.014,0.011,0.011,0.007,0.010,,-0.001,-0.008,-0.007,,,
Bryan Rust,F,5/11/1992,,,,,,,,,,0.003,0.005,0.005,0.017,0.014,0.016
Bryan Smolinski,F,12/27/1971,0.005,,,,,,,,,,,,,,
Bryce Kindopp,F,6/14/1999,,,,,,,,,,,,,,,
Bryce Van Brabant,F,11/12/1991,,,,,,,,,,,,,,,
Bud Holloway,F,3/1/1988,,,,,,,,,,,,,,,
Buddy Robinson,F,9/30/1991,,,,,,,,,,,,,,,0.003
BUF,#N/A,#N/A,,,,,,,,,,,,,,,
Byron Bitz,F,7/21/1984,,0.000,,,,,,,,,,,,,
Byron Froese,F,3/12/1991,,,,,,,,,,,,,,,
Byron Ritchie,F,4/24/1977,-0.016,,,,,,,,,,,,,,
C.J. Smith,F,12/1/1994,,,,,,,,,,,,,,,
Cal Clutterbuck,F,11/18/1987,,-0.005,-0.003,-0.003,-0.012,-0.012,-0.015,-0.002,,0.006,0.010,0.012,0.016,-0.005,0.000
Cal O'Reilly,F,9/30/1986,,,0.009,0.009,,,,,,,,,,,
Calle Jarnkrok,F,9/25/1991,,,,,,,,0.000,,-0.005,0.015,0.015,0.006,0.018,0.015
Calvin Thurkauf,F,6/27/1997,,,,,,,,,,,,,,,
Cam Atkinson,F,6/5/1989,,,,,0.019,0.019,-0.002,-0.001,,0.010,0.000,0.001,0.009,-0.020,-0.014
Cam Janssen,F,4/15/1984,,-0.018,-0.023,-0.023,,,,,,,,,,,
Cam Paddock,F,3/22/1983,,,,,,,,,,,,,,,
Cameron Hillis,F,6/24/2000,,,,,,,,,,,,,,,
Cameron Hughes,F,10/9/1996,,,,,,,,,,,,,,,
CAR,#N/A,#N/A,,,,,,,,,,,,,,,
Carl Grundstrom,F,12/1/1997,,,,,,,,,,,,,,-0.018,-0.018
