Player,Position,Birthdate,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Ilya Lyubushkin,D,4/6/1994,,,,,,,,,,,,,,,
Isaak Phillips,D,9/28/2001,,,,,,,,,,,,,,,
Ivan Provorov,D,1/13/1997,,,,,,,,,,0.003,0.015,0.001,0.034,0.000,0.006
Ivan Vishnevskiy,D,2/18/1988,,,,,,,,,,,,,,,
J.J. Moser,D,6/6/2000,,,,,,,,,,,,,,,0.020
Jaccob Slavin,D,5/1/1994,,,,,,,,,0.001,0.000,0.021,0.033,0.000,,0.010
Jack Ahcan,D,5/18/1997,,,,,,,,,,,,,,,
Jack Hillen,D,1/24/1986,,0.000,0.008,0.000,,,,,,,,,,,
Jack Johnson,D,1/13/1987,0.002,0.039,0.014,0.009,0.015,0.019,0.016,0.015,0.023,,,,,,
Jack Rathbone,D,5/20/1999,,,,,,,,,,,,,,,
Jacob Bernard-Docker,D,6/30/2000,,,,,,,,,,,,,,,
Jacob Bryson,D,11/18/1997,,,,,,,,,,,,,,,0.015
Jacob Larsson,D,4/29/1997,,,,,,,,,,,,,,,
Jacob MacDonald,D,2/26/1993,,,,,,,,,,,,,,,
Jacob Middleton,D,1/2/1996,,,,,,,,,,,,,,,
Jacob Moverare,D,8/31/1998,,,,,,,,,,,,,,,
Jacob Trouba,D,2/26/1994,,,,,,,0.003,0.010,0.001,0.020,0.000,0.018,0.033,0.000,0.011
Jaime Sifers,D,1/18/1983,,,,,,,,,,,,,,,
Jake Bean,D,6/9/1998,,,,,,,,,,,,,,0.026,0.000
Jake Bischoff,D,7/25/1994,,,,,,,,,,,,,,,
Jake Christiansen,D,9/12/1999,,,,,,,,,,,,,,,
Jake Dotchin,D,3/24/1994,,,,,,,,,,0.000,,,,,
Jake Gardiner,D,7/4/1990,,,,,0.008,,0.011,0.000,0.006,0.010,0.007,0.002,0.011,0.004,
