Player,Position,Birthdate,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Cam Atkinson,F,6/5/1989,,,,,,0.91,0.31,1.06,1.88,1.56,1.43,1.36,1.65,1.91,1.92
Cam Janssen,F,4/15/1984,,0.14,0.08,0.02,0.02,,,,,,,,,,
Cam Paddock,F,3/22/1983,,,,,,,,,,,,,,,
Cameron Hughes,F,10/9/1996,,,,,,,,,,,,,,,
Carl Grundstrom,F,12/1/1997,,,,,,,,,,,,,,0.25,0.23
Carl Hagelin,F,8/23/1988,,,,,0.65,0.85,1.74,1.98,1.64,2.27,2.56,2.00,3.01,2.77,2.15
Carl Soderberg,F,10/12/1985,,,,,,,0.01,0.05,2.03,0.79,2.60,2.72,1.26,1.86,
Carsen Twarynski,F,11/24/1997,,,,,,,,,,,,,,,
Carson McMillan,F,9/10/1988,,,,,,,,,,,,,,,
Carson Meyer,F,8/18/1997,,,,,,,,,,,,,,,
Carter Ashton,F,4/1/1991,,,,,,,0.43,,,,,,,,
Carter Bancks,F,8/9/1989,,,,,,,,,,,,,,,
Carter Rowney,F,5/10/1989,,,,,,,,,,,2.23,1.92,2.40,,
Carter Verhaeghe,F,8/14/1995,,,,,,,,,,,,,0.16,0.30,0.32
Casey Cizikas,F,2/27/1991,,,,,,1.23,2.76,1.66,2.32,2.21,2.32,1.95,2.32,1.69,1.89
Casey Mittelstadt,F,11/22/1998,,,,,,,,,,,,0.67,0.51,0.60,0.74
Casey Wellman,F,10/18/1987,,,,,,,,,,,,,,,
Cedric Paquette,F,8/13/1993,,,,,,,,2.55,1.85,1.68,0.67,2.08,1.84,0.65,
Chad Kilger,F,11/27/1976,1.36,,,,,,,,,,,,,,
Chad Kolarik,F,1/26/1986,,,,,,,,,,,,,,,
Chad LaRose,F,3/27/1982,2.16,1.46,1.94,1.40,0.74,0.30,,,,,,,,,
Chad Rau,F,1/18/1987,,,,,,,,,,,,,,,
Chandler Stephenson,F,4/22/1994,,,,,,,,,,,1.52,1.90,1.25,1.33,1.55
Charles Hudon,F,6/23/1994,,,,,,,,,,,0.24,,,,
Charlie Coyle,F,3/2/1992,,,,,,1.08,0.63,0.39,0.77,0.49,1.07,1.07,0.91,1.93,1.66
Chase Balisy,F,2/2/1992,,,,,,,,,,,,,,,
Chase De Leo,F,10/25/1995,,,,,,,,,,,,,,,
Chris Clark,F,3/8/1976,,0.23,0.61,2.35,,,,,,,,,,,
Chris Conner,F,12/23/1983,,0.07,,0.02,,,,,,,,,,,
Chris Drury,F,8/20/1976,3.17,2.62,3.25,,,,,,,,,,,,
Chris Gratton,F,7/5/1975,0.65,,,,,,,,,,,,,,
Chris Higgins,F,6/2/1983,1.66,2.22,2.17,1.76,1.22,1.98,2.16,1.85,1.68,,,,,,
Chris Kelly,F,11/11/1980,3.76,3.11,2.98,2.58,1.90,2.50,2.10,2.09,,2.66,,,,,
Chris Kreider,F,4/30/1991,,,,,,,0.37,0.22,0.14,0.07,0.05,0.07,0.05,0.53,1.54
Chris Kunitz,F,9/26/1979,0.96,0.79,0.29,0.64,0.31,0.40,0.53,0.56,0.89,1.40,1.45,0.97,,,
Chris Mueller,F,3/6/1986,,,,,,,,,,,,,,,
Chris Neil,F,6/18/1979,0.04,0.04,0.07,0.11,0.18,0.27,0.36,0.46,0.56,0.69,,,,,
Chris Porter,F,5/29/1984,,,,0.44,0.24,,,,1.30,,,,,,
Chris Stewart,F,10/30/1987,,0.58,0.39,0.28,0.23,0.08,0.06,0.01,0.00,0.02,0.06,,,,
Chris Terry,F,4/7/1989,,,,,,,,0.07,0.03,,,,,,
Chris Thorburn,F,6/3/1983,0.16,0.10,2.30,1.89,0.49,0.29,0.14,0.13,0.86,0.87,0.36,,,,
Chris Tierney,F,7/1/1994,,,,,,,,0.77,2.01,2.13,1.78,1.83,2.37,2.02,0.22
Chris VandeVelde,F,3/15/1987,,,,,,,,1.69,2.29,2.51,,,,,
Chris Wagner,F,5/27/1991,,,,,,,,,0.67,1.46,2.27,1.44,1.47,1.54,
Christian Dvorak,F,2/2/1996,,,,,,,,,,1.51,1.77,,0.51,2.06,1.72
Christian Fischer,F,4/15/1997,,,,,,,,,,,0.68,0.50,0.34,2.02,0.96
Christian Hanson,F,3/10/1986,,,1.42,,,,,,,,,,,,
Christoffer Ehn,F,4/5/1996,,,,,,,,,,,,1.11,1.47,,
Chuck Kobasew,F,4/17/1982,2.36,0.09,0.83,0.35,1.31,1.83,0.59,,,,,,,,
Clark Bishop,F,3/29/1996,,,,,,,,,,,,,,,
Clarke MacArthur,F,4/6/1985,0.67,0.61,0.43,0.08,0.03,0.06,1.46,0.38,,,,,,,
Claude Giroux,F,1/12/1988,,1.46,1.42,2.46,2.48,1.84,1.00,0.79,1.48,0.26,0.80,1.79,1.06,0.90,1.06
Claude Lemieux,F,7/16/1965,,,,,,,,,,,,,,,
Clayton Keller,F,7/29/1998,,,,,,,,,,,0.98,0.80,0.52,0.37,1.37
Cody Almond,F,7/24/1989,,,,,,,,,,,,,,,
Cody Bass,F,1/7/1987,,,,,,,,,,,,,,,
Cody Eakin,F,5/24/1991,,,,,,2.23,1.91,2.18,1.70,1.78,1.64,1.33,1.88,1.66,1.33
Cody Glass,F,4/1/1999,,,,,,,,,,,,,0.71,,
Cody Hodgson,F,2/18/1990,,,,,0.71,1.64,0.71,0.14,0.10,,,,,,
Cody McCormick,F,4/18/1983,0.69,0.49,,0.16,0.04,,1.38,2.32,,,,,,,
Cody McLeod,F,6/26/1984,0.55,0.93,1.44,0.52,0.05,1.50,1.53,1.41,0.89,0.19,0.25,0.34,,,
Colby Armstrong,F,11/23/1982,2.70,0.87,2.09,1.86,,1.85,,,,,,,,,
Colby Cave,F,12/26/1994,,,,,,,,,,,,1.09,,,
Cole Bardreau,F,7/22/1993,,,,,,,,,,,,,,,
