Player,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
John Moore,,,,,,,0.198,0.189,0.168,0.176,0.133,,,,
John Negrin,,,,,,,,,,,,,,,
John-Michael Liles,0.198,0.179,0.197,0.182,0.167,0.141,0.131,0.146,0.146,0.088,,,,,
Johnny Boychuk,,,0.180,0.155,,,,0.281,0.324,0.279,0.316,0.205,,,
Johnny Oduya,0.192,0.163,0.056,0.131,0.046,,,,,,,,,,
Jon Klemm,,,,,,,,,,,,,,,
Jon Merrill,,,,,,,0.102,0.076,,,,,,,
Jonas Brodin,,,,,,0.082,0.142,0.176,,0.163,0.157,,,0.085,0.127
Jonas Frogren,,,,,,,,,,,,,,,
Jonas Holos,,,,0.106,,,,,,,,,,,
Jonas Junland,,,,,,,,,,,,,,,
Jonas Siegenthaler,,,,,,,,,,,,,,,
Jonathan Ericsson,,,,,,,,,,,,,,,
Jonathan Racine,,,,,,,,,,,,,,,
Jonathon Blum,,,,0.125,0.102,0.148,,,,,,,,,
Joni Pitkanen,0.065,0.112,0.103,0.136,0.171,0.057,,,,,,,,,
Jordan Gross,,,,,,,,,,,,,,,
Jordan Harris,,,,,,,,,,,,,,,
Jordan Hendry,,,,,,,,,,,,,,,
Jordan Leopold,0.162,0.138,0.070,0.165,0.131,0.221,,,,,,,,,
Jordan Oesterle,,,,,,,,,0.031,,0.153,0.087,0.084,0.031,
Jordan Schmaltz,,,,,,,,,,,,,,,
Jordan Spence,,,,,,,,,,,,,,,0.148
Jordie Benn,,,,,,0.182,0.170,0.040,,0.158,,,,,
Josef Melichar,,,,,,,,,,,,,,,
Josh Brown,,,,,,,,,,,,,,,
Josh Gorges,,0.136,0.055,,0.058,,,0.087,,,,,,,
Josh Mahura,,,,,,,,,,,,,,,
Josh Manson,,,,,,,,,,,,,,,
Josh Morrissey,,,,,,,,,,0.121,,0.077,0.149,0.142,0.209
Julian Melchiori,,,,,,,,,,,,,,,
Julien Brouillette,,,,,,,,,,,,,,,
Julius Honka,,,,,,,,,,,0.128,,,,
Justin Barron,,,,,,,,,,,,,,,
Justin Braun,,,,,0.288,0.094,0.130,0.196,0.055,,,,,,
Justin Falk,,,,,,,,,,,,,,,
Justin Faulk,,,,,0.179,0.268,0.210,0.282,0.355,0.259,0.251,0.253,0.191,0.243,0.058
Justin Holl,,,,,,,,,,,,,,,
Justin Schultz,,,,,,0.200,0.126,0.119,0.146,0.142,0.131,0.144,0.136,0.173,0.132
Juuso Riikola,,,,,,,,,,,,0.128,0.170,,
Juuso Valimaki,,,,,,,,,,,,,,,
Jyrki Jokipakka,,,,,,,,,,,,,,,
K'Andre Miller,,,,,,,,,,,,,,0.076,0.172
Kale Clague,,,,,,,,,,,,,,,0.066
Karel Rachunek,0.119,,,,,,,,,,,,,,
Karl Alzner,,,,0.097,,,,,,,,,,,
Karl Stollery,,,,,,,,,,,,,,,
