Player,Position,Birthdate,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Charlie McAvoy,D,12/21/1997,,,,,,,,,,,0.013,0.003,0.002,0.020,0.029
Chase Priskie,D,3/19/1996,,,,,,,,,,,,,,,
Chay Genoway,D,12/20/1986,,,,,,,,,,,,,,,
Chris Bigras,D,2/22/1995,,,,,,,,,,,,,,,
Chris Butler,D,10/27/1986,,,0.029,0.017,0.020,,,,,,,,,,
Chris Campoli,D,7/9/1984,0.029,0.021,0.000,0.000,0.001,,,,,,,,,,
Chris Chelios,D,1/25/1962,,,,,,,,,,,,,,,
Chris Phillips,D,3/9/1978,,0.021,0.022,,0.005,0.005,0.048,,,,,,,,
Chris Pronger,D,10/10/1974,0.033,0.038,0.029,0.034,0.064,,,,,,,,,,
Chris Summers,D,2/5/1988,,,,,,,,,,,,,,,
Chris Wideman,D,1/7/1990,,,,,,,,,0.025,0.026,0.001,0.001,,,0.041
Christian Backman,D,4/28/1980,0.007,0.009,,,,,,,,,,,,,
Christian Djoos,D,8/6/1994,,,,,,,,,,,,,,0.023,
Christian Ehrhoff,D,7/6/1982,0.000,0.073,0.037,0.044,0.032,0.038,0.010,0.004,0.068,,,,,,
Christian Folin,D,2/9/1991,,,,,,,,,,,,,,,
Christian Jaros,D,4/2/1996,,,,,,,,,,,,,,,
Christian Wolanin,D,3/17/1995,,,,,,,,,,,,0.018,,,
Christoph Schubert,D,2/5/1982,0.024,0.015,,,,,,,,,,,,,
Christopher Tanev,D,12/20/1989,,,,,,,,0.000,0.011,,,,,,
Clay Wilson,D,4/5/1983,0.032,,,0.001,,,,,,,,,,,
Clayton Stoner,D,2/19/1985,,,,,,,,,,,,,,,
Cody Ceci,D,12/21/1993,,,,,,,0.005,0.027,0.026,0.001,0.058,0.029,,,
Cody Franson,D,8/8/1987,,,0.026,0.014,0.012,0.016,0.039,0.026,0.033,0.012,0.062,,,,
Cody Goloubef,D,11/30/1989,,,,,,,,,,,,,,,
Colby Cohen,D,4/25/1989,,,,,,,,,,,,,,,
Colby Robak,D,4/24/1990,,,,,,,,,,,,,,,
Colin Miller,D,10/29/1992,,,,,,,,,0.038,0.000,0.030,0.046,0.015,0.001,0.038
Colin White,D,12/12/1977,,,,,,,,,,,,0.018,0.028,0.044,0.081
Colten Teubert,D,3/8/1990,,,,,,,,,,,,,,,
Colton Parayko,D,5/12/1993,,,,,,,,,0.009,0.022,0.025,0.028,0.000,,
Colton White,D,5/3/1997,,,,,,,,,,,,,,,
Connor Carrick,D,4/13/1994,,,,,,,,,,0.002,,,,,
Connor Clifton,D,4/28/1995,,,,,,,,,,,,,,,
Connor Mackey,D,9/12/1996,,,,,,,,,,,,,,,
Connor Murphy,D,3/26/1993,,,,,,,,,0.002,,,,,,
Conor Allen,D,1/31/1990,,,,,,,,,,,,,,,
Conor Timmins,D,9/18/1998,,,,,,,,,,,,,,,
Corey Potter,D,1/5/1984,,,,,0.040,0.028,,,,,,,,,
Corey Schueneman,D,9/2/1995,,,,,,,,,,,,,,,
Cory Murphy,D,2/13/1978,0.027,0.025,0.029,,,,,,,,,,,,
Cory Sarich,D,8/16/1978,0.002,0.030,,,,,,,,,,,,,
Craig Rivet,D,9/13/1974,0.039,0.064,0.019,0.007,,,,,,,,,,,
Dakota Mermis,D,1/5/1994,,,,,,,,,,,,,,,
Dalton Prout,D,3/13/1990,,,,,,,,,,,,,,,
Damon Severson,D,8/7/1994,,,,,,,,0.024,0.028,0.024,0.025,0.020,0.014,0.020,0.022
Dan Boyle,D,7/12/1976,0.045,0.026,0.044,0.036,0.028,0.032,0.029,0.020,0.040,,,,,,
Dan Girardi,D,4/29/1984,0.018,0.011,,0.019,0.028,0.001,0.018,0.011,,,,,,,
Dan Hamhuis,D,12/13/1982,0.024,0.017,0.001,0.031,0.034,0.022,0.023,0.023,0.017,0.005,,,,,
Dan Jancevski,D,6/15/1981,,,,,,,,,,,,,,,
Dan Renouf,D,6/1/1994,,,,,,,,,,,,,,,
Daniel Brickley,D,3/30/1995,,,,,,,,,,,,,,,
Daniel Tjarnqvist,D,10/14/1976,,,,,,,,,,,,,,,
Danny Biega,D,9/29/1991,,,,,,,,,,,,,,,
Danny DeKeyser,D,3/7/1990,,,,,,,0.010,0.039,0.000,0.000,,,,,
Danny Richmond,D,8/1/1984,,,,,,,,,,,,,,,
Danny Syvret,D,6/13/1985,,,,,,,,,,,,,,,
Dante Fabbro,D,6/20/1998,,,,,,,,,,,,,,,
Darnell Nurse,D,2/4/1995,,,,,,,,,,,0.002,0.014,0.039,0.039,0.037
Darren Dietz,D,7/17/1993,,,,,,,,,,,,,,,
Darryl Sydor,D,5/13/1972,0.018,0.015,0.038,,,,,,,,,,,,
David Farrance,D,6/23/1999,,,,,,,,,,,,,,,
David Hale,D,6/18/1981,,,,,,,,,,,,,,,
David Musil,D,4/9/1993,,,,,,,,,,,,,,,
David Rundblad,D,10/8/1990,,,,,0.018,,,,,,,,,,
David Savard,D,10/22/1990,,,,,0.003,,0.024,0.019,0.014,,,,,,
David Schlemko,D,5/7/1987,,,0.058,0.001,,0.000,0.021,,0.060,0.012,0.054,,,,
David Tanabe,D,7/19/1980,,,,,,,,,,,,,,,
David Warsofsky,D,5/30/1990,,,,,,,,,0.000,,,,,,
Davis Drewiske,D,11/22/1984,,,,,,,,,,,,,,,
Dean Kukan,D,7/8/1993,,,,,,,,,,,,,,,
Denis Gauthier,D,10/1/1976,,,,,,,,,,,,,,,
Denis Grebeshkov,D,10/11/1983,0.007,0.040,0.048,,,,,,,,,,,,
Dennis Cholowski,D,2/15/1998,,,,,,,,,,,,0.013,0.013,,
Dennis Gilbert,D,10/30/1996,,,,,,,,,,,,,,,
Dennis Seidenberg,D,7/18/1981,0.025,0.011,0.023,0.024,0.022,0.023,,,,,,,,,
Dennis Wideman,D,3/20/1983,0.017,0.043,0.010,0.017,0.027,0.020,0.009,0.031,0.017,0.038,,,,,
Derek Forbort,D,3/4/1992,,,,,,,,,,,,,,,
Derek Joslin,D,3/17/1987,,,,0.001,,,,,,,,,,,
Derek Meech,D,4/21/1984,0.026,,0.000,,,,,,,,,,,,
Derek Morris,D,8/24/1978,0.030,0.014,0.032,0.004,0.037,0.005,0.006,,,,,,,,
Derek Peltier,D,3/14/1985,,,,,,,,,,,,,,,
Derek Smith,D,10/13/1984,,,,,0.022,,,,,,,,,,
Derian Hatcher,D,6/4/1972,,,,,,,,,,,,,,,
Derrick Pouliot,D,1/16/1994,,,,,,,,0.029,,,0.044,0.000,,,
Deryk Engelland,D,4/3/1982,,,,,,,,,,,,,,,
Devon Toews,D,2/21/1994,,,,,,,,,,,,0.023,0.006,0.011,0.018
Dick Tarnstrom,D,1/20/1975,0.004,,,,,,,,,,,,,,
Dillon Heatherington,D,5/9/1995,,,,,,,,,,,,,,,
Dion Phaneuf,D,4/10/1985,0.026,0.023,0.018,0.019,0.021,0.043,0.009,0.034,0.022,0.037,0.023,0.005,,,
Dmitri Kalinin,D,7/22/1980,0.021,0.013,,,,,,,,,,,,,
Dmitry Korobov,D,3/12/1989,,,,,,,,,,,,,,,
Dmitry Kulikov,D,10/29/1990,,,0.040,0.016,0.028,0.026,0.011,0.019,0.029,0.025,,,,,
Dmitry Orlov,D,7/23/1991,,,,,0.028,,,,0.000,0.032,0.011,0.015,0.032,0.055,0.016
Doug Janik,D,3/26/1980,,,,,,,,,,,,,,,
Dougie Hamilton,D,6/17/1993,,,,,,0.033,0.021,0.025,0.026,0.028,0.014,0.019,0.034,0.056,0.027
Douglas Murray,D,3/12/1980,,,0.002,,,,,,,,,,,,
Drew Doughty,D,12/8/1989,,0.022,0.033,0.019,0.026,0.035,0.020,0.032,0.040,0.034,0.032,0.035,0.026,0.025,0.028
Drew Fata,D,7/28/1983,,,,,,,,,,,,,,,
Duncan Keith,D,7/16/1983,0.029,0.032,0.017,0.033,0.031,0.033,0.026,0.033,0.030,0.024,0.019,0.006,0.035,0.030,0.008
Duncan Siemens,D,9/7/1993,,,,,,,,,,,,,,,
Dustin Byfuglien,D,3/27/1985,0.013,0.010,0.005,0.037,0.026,0.027,0.034,0.021,0.028,0.030,0.027,0.020,,,
Duvie Westcott,D,10/30/1977,0.027,,,,,,,,,,,,,,
Dylan Coghlan,D,2/19/1998,,,,,,,,,,,,,,,0.001
Dylan DeMelo,D,5/1/1993,,,,,,,,,0.021,0.001,,0.055,0.000,,
Dylan McIlrath,D,4/20/1992,,,,,,,,,,,,,,,
Dylan Olsen,D,1/3/1991,,,,,,,,,,,,,,,
Dylan Reese,D,8/29/1984,,,,,,,,,,,,,,,
Dylan Samberg,D,1/24/1999,,,,,,,,,,,,,,,
Dysin Mayo,D,8/17/1996,,,,,,,,,,,,,,,
Ed Jovanovski,D,6/26/1976,0.028,0.022,0.035,0.005,0.015,,0.007,,,,,,,,
Egor Yakovlev,D,9/17/1991,,,,,,,,,,,,,,,
Egor Zamula,D,3/30/2000,,,,,,,,,,,,,,,
Eric Brewer,D,4/17/1979,0.028,0.031,0.021,0.003,0.015,,,,,,,,,,
Eric Gelinas,D,5/8/1991,,,,,,,0.050,0.044,0.019,,,,,,
Eric Gryba,D,4/14/1988,,,,,,,,,,,,,,,
Erik Brannstrom,D,9/2/1999,,,,,,,,,,,,,0.027,0.041,0.019
Erik Burgdoerfer,D,12/11/1988,,,,,,,,,,,,,,,
Erik Cernak,D,5/28/1997,,,,,,,,,,,,,,,
Erik Gudbranson,D,1/7/1992,,,,,0.036,,0.003,0.017,,,,,,,
