Player,2007-08,2008-09,2009-10,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22
Chandler Stephenson,,,,,,,,,,,0.034,0.035,0.078,0.105,0.082
Charles Hudon,,,,,,,,,,,,,,,
Charlie Coyle,,,,,,,,,0.088,,0.090,0.035,0.126,0.051,0.037
Chase Balisy,,,,,,,,,,,,,,,
Chase De Leo,,,,,,,,,,,,,,,
Chris Clark,,,,0.019,,,,,,,,,,,
Chris Conner,,,,,,,,,,,,,,,
Chris Drury,0.032,0.091,0.026,0.025,,,,,,,,,,,
Chris Gratton,,0.020,,,,,,,,,,,,,
Chris Higgins,0.080,0.089,0.063,0.055,0.081,0.025,0.037,0.067,0.040,,,,,,
Chris Kelly,0.085,0.047,0.054,0.044,0.048,0.063,0.057,0.079,,0.029,,,,,
Chris Kreider,,,,,,,,,,,,,,,0.091
Chris Kunitz,0.140,0.095,,0.085,,,,,,0.038,0.056,,,,
Chris Mueller,,,,,,,,,,,,,,,
Chris Neil,,,,,,,,,,,,,,,
Chris Porter,,,,,,,,,0.027,,,,,,
Chris Stewart,,,,,,,,,,,,,,,
Chris Terry,,,,,,,,,,,,,,,
Chris Thorburn,,,0.046,0.013,0.000,,,,0.053,0.076,,,,,
Chris Tierney,,,,,,,,,0.074,0.056,0.055,0.095,0.079,0.064,
Chris VandeVelde,,,,,,,,0.016,0.017,0.025,,,,,
Chris Wagner,,,,,,,,,,0.033,0.073,0.073,0.051,0.016,
Christian Dvorak,,,,,,,,,,0.000,0.050,,,0.018,0.022
Christian Fischer,,,,,,,,,,,,,,0.064,0.000
Christian Hanson,,,0.135,,,,,,,,,,,,
Christoffer Ehn,,,,,,,,,,,,0.065,0.060,,
Chuck Kobasew,0.054,,0.049,,0.054,0.030,,,,,,,,,
Clark Bishop,,,,,,,,,,,,,,,
Clarke MacArthur,,,,,,,0.069,,,,,,,,
Claude Giroux,,0.000,0.039,0.052,0.069,0.073,0.078,0.032,0.095,,0.125,0.070,0.076,0.051,0.098
Claude Lemieux,,,,,,,,,,,,,,,
Clayton Keller,,,,,,,,,,,,,,,0.104
Cody Almond,,,,,,,,,,,,,,,
Cody Bass,,,,,,,,,,,,,,,
Cody Eakin,,,,,,0.024,0.086,0.052,0.070,0.039,0.100,0.087,0.054,0.027,0.103
Cody Glass,,,,,,,,,,,,,,,
Cody Hodgson,,,,,,0.064,0.085,,,,,,,,
Cody McCormick,,,,,,,0.053,0.041,,,,,,,
Cody McLeod,,0.016,0.079,0.028,,0.028,0.028,0.018,0.000,,,,,,
Colby Armstrong,0.048,0.000,0.048,0.054,,0.060,,,,,,,,,
Colby Cave,,,,,,,,,,,,0.039,,,
Cole Bardreau,,,,,,,,,,,,,,,
Cole Caufield,,,,,,,,,,,,,,,
Cole Perfetti,,,,,,,,,,,,,,,
Cole Sillinger,,,,,,,,,,,,,,,0.059
Cole Smith,,,,,,,,,,,,,,,
Colin Blackwell,,,,,,,,,,,,,,0.061,0.177
Colin Fraser,,0.017,0.020,0.034,0.013,,,,,,,,,,
Colin Greening,,,,,,0.000,0.044,,,,,,,,
Colin McDonald,,,,,,,,,,,,,,,
Colin Stuart,,0.156,,,,,,,,,,,,,
Colin White,0.000,0.009,0.000,0.016,0.000,,,,,,,,,,
Colin Wilson,,,,,,,,,,,,,,,
Colton Gillies,,,,,0.000,,,,,,,,,,
Colton Orr,,,,,,,,,,,,,,,
Colton Sceviour,,,,,,,,,0.093,0.162,0.078,0.167,0.112,0.051,0.110
Colton Sissons,,,,,,,,,0.000,0.019,0.032,0.047,0.038,0.033,0.030
Connor Brickley,,,,,,,,,,,0.026,,,,
Connor Brown,,,,,,,,,,0.037,0.033,0.031,0.065,0.123,0.108
Connor Bunnaman,,,,,,,,,,,,,,,
Connor Dewar,,,,,,,,,,,,,,,
Connor James,,,,,,,,,,,,,,,
Connor Jones,,,,,,,,,,,,,,,
Connor McDavid,,,,,,,,,0.114,0.045,0.100,0.061,,,
Connor McMichael,,,,,,,,,,,,,,,
Conor Garland,,,,,,,,,,,,,,,
Conor Sheary,,,,,,,,,,,,,,,
Corban Knight,,,,,,,,,,,,,,,
Corey Perry,,,0.125,0.051,0.117,0.099,0.162,,,,,,,,
Corey Tropp,,,,,,,,,,,,,,,
Cory Conacher,,,,,,,,,,,,,,,
Cory Emmerton,,,,,0.027,0.024,,,,,,,,,
Cory Stillman,0.046,,,,,,,,,,,,,,
Craig Adams,0.055,0.026,0.076,0.065,0.042,0.039,0.008,0.034,,,,,,,
Craig Conroy,0.030,0.022,0.014,0.000,,,,,,,,,,,
Craig Cunningham,,,,,,,,0.082,,,,,,,
Craig MacDonald,0.059,,,,,,,,,,,,,,
Craig Smith,,,,,,,,,,,,,,,
Craig Weller,,,,,,,,,,,,,,,
Curtis Brown,0.028,,,,,,,,,,,,,,
Curtis Glencross,,0.041,0.106,0.085,0.027,0.042,,,,,,,,,
Curtis Lazar,,,,,,,,0.030,0.028,,,,0.059,0.068,0.071
Curtis McKenzie,,,,,,,,,,0.038,,,,,
Dainius Zubrus,,,0.032,0.000,0.048,0.026,0.039,0.059,0.000,,,,,,
Dakota Joshua,,,,,,,,,,,,,,,
Dale Weise,,,,,,0.084,,0.021,,,,0.045,,,
Dallas Drake,0.047,,,,,,,,,,,,,,
Damien Brunner,,,,,,,,,,,,,,,
Dan Fritsche,0.049,,,,,,,,,,,,,,
Dan Hinote,0.018,0.015,,,,,,,,,,,,,
Dan Sexton,,,,,,,,,,,,,,,
Dana Tyrell,,,,0.053,0.025,,,,,,,,,,
Dane Byers,,,,,,,,,,,,,,,
Danick Martel,,,,,,,,,,,,,,,
Daniel Alfredsson,0.122,0.074,0.078,0.049,0.081,0.066,,,,,,,,,
Daniel Bang,,,,,,,,,,,,,,,
Daniel Briere,,,,,,,,,,,,,,,
Daniel Carcillo,,,,,,,,,,,,,,,
Daniel Carr,,,,,,,,,,,,,,,
Daniel Catenacci,,,,,,,,,,,,,,,
Daniel Cleary,0.094,0.027,0.062,0.062,0.047,0.018,0.037,,,,,,,,
Daniel O'Regan,,,,,,,,,,,,,,,
Daniel Paille,0.081,0.046,0.074,0.092,0.065,0.132,0.094,0.062,,,,,,,
Daniel Sedin,,0.026,,,,,0.073,0.117,0.027,,,,,,
Daniel Sprong,,,,,,,,,,,,,,,
Daniel Winnik,0.024,0.050,0.031,0.087,0.087,0.065,0.021,0.023,0.023,0.099,0.027,,,,
Danil Yurtaykin,,,,,,,,,,,,,,,
Danton Heinen,,,,,,,,,,,,,,0.109,
Dany Heatley,0.000,0.092,0.056,0.085,,,,,,,,,,,
Darcy Hordichuk,,,,,,,,,,,,,,,
Darcy Tucker,0.040,,,,,,,,,,,,,,
Darren Archibald,,,,,,,,,,,0.066,,,,
Darren Haydar,,,,,,,,,,,,,,,
Darren Helm,,,0.080,0.072,0.083,,0.164,0.130,0.050,0.097,0.080,0.147,0.108,0.070,0.108
Darroll Powe,,0.033,0.095,0.074,0.050,0.015,,,,,,,,,
Darryl Bootland,,,,,,,,,,,,,,,
Darryl Boyce,,,,,0.000,,,,,,,,,,
Dave Bolland,0.013,0.065,0.041,0.030,0.067,0.032,,0.021,0.000,,,,,,
Dave Dziurzynski,,,,,,,,,,,,,,,
Dave Scatchard,,,,,,,,,,,,,,,
David Backes,0.181,0.068,0.049,0.062,0.067,0.071,0.014,0.041,0.035,0.000,,,,,
David Booth,0.068,,,,,,,0.114,,,,,,,
David Brine,,,,,,,,,,,,,,,
David Clarkson,,,,,,,,,,,,,,,
David Desharnais,,,,0.102,0.027,,,,,,,,,,
David Gustafsson,,,,,,,,,,,,,,,
David Jones,,0.032,0.102,0.062,0.040,0.057,,,,,,,,,
David Kampf,,,,,,,,,,,0.059,0.068,0.059,0.079,0.049
David Kase,,,,,,,,,,,,,,,
David Koci,,,,,,,,,,,,,,,
David Krejci,,0.034,0.042,0.107,0.069,,0.019,,0.037,0.025,,,,,
David Legwand,0.087,0.164,0.045,0.054,0.020,0.039,,0.081,0.062,,,,,,
David McIntyre,,,,,,,,,,,,,,,
David Moss,0.000,0.163,0.150,0.075,0.042,0.030,0.041,0.073,,,,,,,
David Pastrnak,,,,,,,,,,,,,,,
David Perron,,,0.049,,0.095,0.028,0.027,,,0.043,,,,,
David Steckel,0.036,0.035,0.053,0.017,0.023,0.049,,,,,,,,,
David Ullstrom,,,,,,,,,,,,,,,
David Van Der Gulik,,,,,,,,,,,,,,,
David Vyborny,0.055,,,,,,,,,,,,,,
Dawson Mercer,,,,,,,,,,,,,,,
Daymond Langkow,,,0.054,,0.085,,,,,,,,,,
Dean McAmmond,0.097,0.085,0.033,,,,,,,,,,,,
Denis Gurianov,,,,,,,,,,,,,,,
Denis Malgin,,,,,,,,,,,,,,,
Denis Tolpeko,,,,,,,,,,,,,,,
Dennis Everberg,,,,,,,,0.064,,,,,,,
Dennis Rasmussen,,,,,,,,,,0.025,,,,,
Derek Armstrong,,,,,,,,,,,,,,,
Derek Boogaard,,,,,,,,,,,,,,,
Derek Dorsett,,,,0.085,0.057,0.022,0.026,0.053,0.054,,0.092,,,,
Derek Grant,,,,,,,0.089,,,0.010,0.037,0.065,0.097,0.081,0.071
Derek MacKenzie,,,,0.047,0.059,0.000,0.046,0.051,0.036,0.070,0.092,,,,
Derek Roy,0.073,0.040,0.050,0.039,0.058,0.042,,,,,,,,,
Derek Ryan,,,,,,,,,,,,0.045,0.026,0.066,0.023
Derek Stepan,,,,0.054,0.104,0.069,0.093,0.120,0.146,0.136,0.104,0.187,0.218,,0.104
Derek Whitmore,,,,,,,,,,,,,,,
